Unnamed: 0,Loyalty Number,Salary,CLV,Salary_Was_Imputed,Male_Enc,Marital_Enc,Education_Enc,Card_Enc,Promo_Enroll,Tenure_At_Cutoff,Churn,Total_Flights,Total_Distance,Total_Points_Acc,Total_Points_Red,Active_Months,Max_Flights_Month,Total_Months,Avg_Flights_Month,Activity_Rate,Redemption_Ratio,Avg_Distance_Per_Flight,Months_Since_Last_Flight,Flights_Q1,Flights_Q2,Flights_Q3,Flights_Q4,Churn_Prob,Churn_Risk
14073,465412,55338.0,8133.16,0,1,0,2,0,0,36,0,14,17439,17439.0,0,4,5,12,1.1666666666666667,0.3333333333333333,0.0,1245.642857142857,0.0,0,6,3,5,0.09871490584469592,Low
14074,399678,70825.0,8139.0,0,0,1,0,0,0,67,0,15,17538,17538.0,1260,5,4,12,1.25,0.4166666666666667,0.0718439958946288,1169.2,2.0,2,3,7,3,0.023311883005191474,Low
14075,701036,95478.0,8139.53,0,1,1,2,0,0,44,0,5,8224,8224.0,620,4,2,12,0.4166666666666667,0.3333333333333333,0.0753891050583657,1644.8,4.0,1,1,3,0,0.08642744551373611,Low
14076,647672,73510.0,8140.0,1,1,2,1,0,0,56,0,16,20572,20572.0,435,7,5,12,1.3333333333333333,0.5833333333333334,0.0211452459653898,1285.75,2.0,2,6,7,1,0.01821577309901459,Low
14077,772019,77666.0,8145.99,0,0,1,2,0,0,29,0,12,17550,17550.0,356,7,3,12,1.0,0.5833333333333334,0.0202849002849002,1462.5,3.0,5,2,5,0,0.09432552199090175,Low
14078,160320,73510.0,8150.57,1,0,0,1,0,0,38,0,12,18677,18677.0,1073,7,2,12,1.0,0.5833333333333334,0.0574503399903624,1556.4166666666667,1.0,6,2,3,1,0.07796798377634367,Low
14080,771133,73510.0,8152.24,1,0,0,1,0,0,25,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.09419433220223543,Low
14081,193747,95431.0,8157.93,0,1,1,2,0,0,24,0,21,23100,23100.0,0,8,5,12,1.75,0.6666666666666666,0.0,1100.0,2.0,11,4,4,2,0.10812537910740183,Low
14082,883505,95431.0,8157.93,0,1,1,2,0,0,8,1,13,14221,14221.0,0,5,5,12,1.0833333333333333,0.4166666666666667,0.0,1093.923076923077,2.0,0,6,6,1,0.1732814326827537,Medium
14083,336025,65033.0,8161.78,0,1,0,2,0,0,31,0,16,26054,26054.0,489,7,4,12,1.3333333333333333,0.5833333333333334,0.0187687111384048,1628.375,2.0,2,6,6,2,0.0809869208803625,Low
14084,545659,73510.0,8163.89,1,1,0,1,0,0,55,0,11,16337,16337.0,499,6,3,12,0.9166666666666666,0.5,0.0305441635551202,1485.1818181818182,1.0,6,3,1,1,0.05119154983857759,Low
14085,529390,73510.0,8166.51,1,0,0,1,0,0,46,0,13,12535,12535.0,395,7,3,12,1.0833333333333333,0.5833333333333334,0.0315117670522536,964.2307692307692,0.0,5,2,1,5,0.017370178635440513,Low
14086,617263,73510.0,8167.99,1,1,0,1,0,0,68,0,18,26592,26592.0,340,6,4,12,1.5,0.5,0.0127858002406738,1477.3333333333333,0.0,4,7,3,4,0.01895495179534161,Low
14087,729394,183910.0,8168.71,0,0,1,4,0,0,21,0,13,21875,21875.0,682,6,3,12,1.0833333333333333,0.5,0.0311771428571428,1682.6923076923076,0.0,3,1,4,5,0.014889464472669423,Low
14089,777931,55907.0,8169.75,0,1,2,2,0,0,24,0,28,34525,34525.0,0,8,5,12,2.333333333333333,0.6666666666666666,0.0,1233.0357142857142,0.0,0,8,12,8,0.02732791713548692,Low
14090,434081,101599.0,8170.62,0,0,1,2,0,0,18,0,14,23499,23499.0,0,7,4,12,1.1666666666666667,0.5833333333333334,0.0,1678.5,0.0,3,4,2,5,0.04921703174774188,Low
14091,408651,81771.0,8173.5,0,1,1,2,0,0,20,0,22,29806,29806.0,0,10,5,12,1.8333333333333333,0.8333333333333334,0.0,1354.8181818181818,0.0,4,4,5,9,0.009991262620290962,Low
14092,734556,53169.0,8178.24,0,1,1,2,0,0,8,1,6,12213,12213.0,0,2,3,12,0.5,0.1666666666666666,0.0,2035.5,0.0,0,0,0,6,0.5388674882996156,High
14093,534452,73510.0,8178.52,1,1,0,1,0,0,42,0,15,22034,22034.0,589,7,3,12,1.25,0.5833333333333334,0.0267314150857765,1468.9333333333334,2.0,1,8,4,2,0.03937223024902654,Low
14094,443896,73510.0,8181.72,1,0,1,1,0,0,26,0,14,16487,16487.0,602,5,5,12,1.1666666666666667,0.4166666666666667,0.0365136167889852,1177.642857142857,1.0,2,5,5,2,0.1398844516009985,Low
14095,257985,69448.0,8183.59,0,0,1,0,0,0,3,0,7,12874,12874.0,554,2,5,12,0.5833333333333334,0.1666666666666666,0.0430324685412459,1839.142857142857,0.0,0,0,0,7,0.5152312495577868,High
14096,108462,64014.0,8186.1,0,0,1,2,0,0,18,0,14,20765,20765.0,668,6,6,12,1.1666666666666667,0.5,0.032169516012521,1483.2142857142858,2.0,4,0,8,2,0.18852051997819225,Medium
14097,492158,178211.0,8186.31,0,1,1,4,0,0,52,0,21,27478,27478.0,0,7,5,12,1.75,0.5833333333333334,0.0,1308.4761904761904,1.0,6,5,7,3,0.005850766370510805,Low
14098,809218,178211.0,8186.31,0,0,1,4,0,0,19,0,21,34628,34628.0,1629,10,5,12,1.75,0.8333333333333334,0.0470428554926648,1648.952380952381,0.0,5,4,4,8,0.0030164007671203887,Low
14099,244308,72116.0,8193.56,0,1,1,2,0,0,16,0,25,29258,29258.0,336,8,5,12,2.083333333333333,0.6666666666666666,0.011484038553558,1170.32,0.0,8,2,9,6,0.08856077815879915,Low
14100,451448,195145.0,8196.08,0,0,2,4,0,0,37,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.00540293788605027,Low
14101,554453,195145.0,8196.08,0,1,2,4,0,0,58,0,13,14722,14722.0,0,5,4,12,1.0833333333333333,0.4166666666666667,0.0,1132.4615384615386,0.0,4,1,2,6,0.0017723627811240047,Low
14102,299210,73510.0,8197.2,1,1,1,1,0,0,64,0,15,24351,24351.0,339,7,4,12,1.25,0.5833333333333334,0.0139213995318467,1623.4,3.0,6,4,5,0,0.029958131826022735,Low
14103,241849,73461.0,8197.71,0,1,0,2,0,0,7,0,16,28354,28354.0,0,4,6,12,1.3333333333333333,0.3333333333333333,0.0,1772.125,0.0,0,4,6,6,0.2723797230734524,Medium
14104,164363,50064.0,8200.27,0,1,0,2,0,0,65,0,17,22786,22786.0,559,7,4,12,1.4166666666666667,0.5833333333333334,0.0245326077415957,1340.3529411764705,0.0,1,9,2,5,0.011396267826160747,Low
14106,922206,91753.0,8201.33,0,1,2,2,0,0,6,0,7,9732,9732.0,398,3,3,12,0.5833333333333334,0.25,0.0408960131524866,1390.2857142857142,3.0,0,0,7,0,0.31851354193828446,Medium
14107,651835,73510.0,8204.86,1,0,1,1,0,0,22,0,20,28269,28269.0,866,8,6,12,1.6666666666666667,0.6666666666666666,0.030634263681064,1413.45,0.0,2,6,7,5,0.04414125180822544,Low
14108,668959,94720.0,8205.39,0,1,1,2,0,0,24,0,21,30820,30820.0,486,8,4,12,1.75,0.6666666666666666,0.0157689811810512,1467.6190476190477,0.0,3,7,4,7,0.02083570727416653,Low
14109,371672,73510.0,8207.86,1,0,0,1,0,0,60,0,21,44408,44408.0,318,7,5,12,1.75,0.5833333333333334,0.0071608719149702,2114.6666666666665,0.0,8,5,3,5,0.026674960573003805,Low
14110,537722,61649.0,8208.93,0,1,1,2,0,0,26,0,18,28410,28410.0,424,7,3,12,1.5,0.5833333333333334,0.0149243224216825,1578.3333333333333,1.0,3,6,5,4,0.06827247102311138,Low
14111,732606,81682.0,8209.6,0,0,1,2,0,0,54,0,16,25503,25503.0,0,6,4,12,1.3333333333333333,0.5,0.0,1593.9375,0.0,2,6,3,5,0.018285430691378547,Low
14112,840741,46106.0,8221.87,0,1,0,0,0,0,31,0,21,33188,33188.0,0,7,6,12,1.75,0.5833333333333334,0.0,1580.3809523809523,0.0,0,5,11,5,0.06311946959725016,Low
14113,868037,46106.0,8221.87,0,1,0,0,0,0,60,0,29,44413,44413.0,1186,10,6,12,2.4166666666666665,0.8333333333333334,0.0267038930043005,1531.4827586206898,0.0,4,7,12,6,0.007791262189534308,Low
14114,938126,73510.0,8229.24,1,1,1,1,0,0,46,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.02885058669860529,Low
14115,283133,72900.0,8232.76,0,1,1,2,0,0,43,0,28,34854,34854.0,0,8,6,12,2.333333333333333,0.6666666666666666,0.0,1244.7857142857142,0.0,0,11,8,9,0.010553415704226856,Low
14117,823986,68586.0,8237.04,0,1,1,0,0,0,1,0,3,3828,3828.0,0,1,3,12,0.25,0.0833333333333333,0.0,1276.0,0.0,0,0,0,3,0.5320348892200015,High
14118,606563,67664.0,8237.25,0,1,1,2,0,0,56,1,25,34776,34776.0,521,8,4,12,2.083333333333333,0.6666666666666666,0.0149815965033356,1391.04,0.0,8,8,3,6,0.017257476787499042,Low
14119,619693,83775.0,8237.38,0,1,1,2,0,0,41,0,22,31281,31281.0,1431,7,5,12,1.8333333333333333,0.5833333333333334,0.0457466193536012,1421.8636363636365,2.0,4,8,8,2,0.05113656116619488,Low
14120,467013,77705.0,8246.83,0,1,0,2,0,0,66,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.012279236273843714,Low
14121,547649,77550.0,8253.27,0,1,1,2,0,0,8,0,13,13179,13179.0,0,5,5,12,1.0833333333333333,0.4166666666666667,0.0,1013.7692307692308,0.0,0,6,1,6,0.0965667918013826,Low
14122,257864,71450.0,8255.76,0,0,1,2,0,0,35,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.050301965542311304,Low
14123,313982,77935.0,8256.3,0,1,1,2,0,0,15,0,22,40758,40758.0,2225,8,6,12,1.8333333333333333,0.6666666666666666,0.0545905098385593,1852.636363636364,0.0,8,4,6,4,0.10473552266438454,Low
14124,793838,77935.0,8256.3,0,0,1,2,0,0,40,0,23,39505,39505.0,1391,8,5,12,1.9166666666666667,0.6666666666666666,0.0352107328186305,1717.608695652174,0.0,4,3,9,7,0.014152306794482424,Low
14125,855883,77935.0,8256.3,0,1,1,2,0,0,48,0,19,29762,29762.0,0,8,5,12,1.5833333333333333,0.6666666666666666,0.0,1566.421052631579,1.0,3,8,6,2,0.020767439665857697,Low
14127,425720,221857.0,8257.67,0,0,1,4,0,0,63,0,14,22575,22575.0,0,5,4,12,1.1666666666666667,0.4166666666666667,0.0,1612.5,2.0,4,4,4,2,0.004100049246978271,Low
14128,566802,221857.0,8257.67,0,1,1,4,0,0,38,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.003802209223060423,Low
14131,863035,73510.0,8265.38,1,1,0,1,0,0,47,0,6,8944,8944.0,413,4,2,12,0.5,0.3333333333333333,0.0461762075134168,1490.6666666666667,1.0,3,0,1,2,0.0816776074579559,Low
14134,249841,101730.0,8268.27,0,0,1,2,0,0,11,0,16,20866,20866.0,0,6,4,12,1.3333333333333333,0.5,0.0,1304.125,1.0,5,6,2,3,0.15517063351321517,Medium
14135,684133,101730.0,8268.27,0,0,1,2,0,0,43,0,22,26086,26086.0,715,7,5,12,1.8333333333333333,0.5833333333333334,0.0274093383424058,1185.7272727272727,3.0,5,8,9,0,0.06311102506727151,Low
14136,563188,77943.0,8271.91,0,1,1,2,0,0,21,0,14,25146,25146.0,862,7,4,12,1.1666666666666667,0.5833333333333334,0.0342798059333492,1796.142857142857,0.0,3,6,4,1,0.11360508204643524,Low
14137,578167,77943.0,8271.91,0,0,1,2,0,0,20,0,21,37154,37154.0,0,7,5,12,1.75,0.5833333333333334,0.0,1769.2380952380952,2.0,7,8,2,4,0.14391798029125083,Low
14138,649972,102659.0,8272.33,0,0,1,2,0,0,32,1,12,20381,20381.0,1262,6,4,12,1.0,0.5,0.0619204160737942,1698.4166666666667,0.0,5,0,4,3,0.05982213145368519,Low
14139,588095,98675.0,8272.49,0,0,2,2,0,0,58,0,16,24472,24472.0,0,6,5,12,1.3333333333333333,0.5,0.0,1529.5,1.0,4,5,3,4,0.014957111392827138,Low
14140,916851,90286.0,8277.64,0,0,1,2,0,0,44,0,25,36506,36506.0,480,9,5,12,2.083333333333333,0.75,0.0131485235303785,1460.24,0.0,11,5,1,8,0.014368779286431599,Low
14141,946001,134577.0,8278.72,0,0,0,4,0,0,3,0,9,9910,9910.0,0,3,4,12,0.75,0.25,0.0,1101.111111111111,0.0,0,0,0,9,0.05930395866876048,Low
14142,578020,73510.0,8278.79,1,1,1,1,0,0,3,0,9,6213,6213.0,993,2,5,12,0.75,0.1666666666666666,0.1598261709319169,690.3333333333334,0.0,0,0,0,9,0.13433825256269036,Low
14144,766691,58476.0,8281.74,0,0,1,0,0,0,17,1,4,4209,4209.0,0,2,3,12,0.3333333333333333,0.1666666666666666,0.0,1052.25,10.0,4,0,0,0,0.5662955761612176,High
14145,631839,83886.0,8283.07,0,1,1,2,0,0,50,0,22,27195,27195.0,0,8,5,12,1.8333333333333333,0.6666666666666666,0.0,1236.1363636363635,0.0,8,3,6,5,0.016789613040274407,Low
14146,170710,61177.0,8286.96,0,1,2,2,0,0,51,0,8,10043,10043.0,529,4,3,12,0.6666666666666666,0.3333333333333333,0.0526735039330877,1255.375,3.0,4,2,2,0,0.07963330132047018,Low
14147,734226,61177.0,8286.96,0,0,2,2,0,0,63,1,20,36087,36087.0,887,7,4,12,1.6666666666666667,0.5833333333333334,0.0245794884584476,1804.35,3.0,5,9,6,0,0.036619877951293386,Low
14148,241495,91447.0,8287.68,0,0,1,2,0,0,7,0,15,23107,23107.0,395,6,5,12,1.25,0.5,0.0170943869822997,1540.4666666666667,0.0,0,5,1,9,0.056238443623556386,Low
14149,829663,91447.0,8287.68,0,0,1,2,0,0,5,0,6,12447,12447.0,376,2,5,12,0.5,0.1666666666666666,0.0302080822688197,2074.5,3.0,0,0,6,0,0.7395833545213608,High
14150,443231,56651.0,8288.16,0,1,2,2,0,0,11,0,14,20948,20948.0,0,5,5,12,1.1666666666666667,0.4166666666666667,0.0,1496.2857142857142,0.0,0,5,5,4,0.16931359727601353,Medium
14151,382748,94202.0,8291.66,0,0,1,2,0,0,3,0,3,7038,7038.0,540,1,3,12,0.25,0.0833333333333333,0.0767263427109974,2346.0,1.0,0,0,0,3,0.8139204808460965,High
14152,291336,89122.0,8294.97,0,0,1,2,0,0,50,0,12,19373,19373.0,464,6,5,12,1.0,0.5,0.0239508594435554,1614.4166666666667,0.0,0,5,3,4,0.018044697980568413,Low
14153,481293,89122.0,8294.97,0,1,1,2,0,0,47,0,13,23894,23894.0,0,5,4,12,1.0833333333333333,0.4166666666666667,0.0,1838.0,0.0,3,7,0,3,0.057766019454140616,Low
14154,377050,94455.0,8295.84,0,0,1,2,0,0,62,0,29,33485,33485.0,452,10,6,12,2.4166666666666665,0.8333333333333334,0.0134985814543825,1154.655172413793,0.0,6,6,11,6,0.004333069489367229,Low
14155,481048,94455.0,8295.84,0,0,1,2,0,0,41,0,32,54116,54116.0,900,9,6,12,2.6666666666666665,0.75,0.0166309409416808,1691.125,0.0,2,11,8,11,0.004083988895042536,Low
14156,183305,135971.0,8300.71,0,0,0,4,0,0,43,0,13,22896,22896.0,306,6,4,12,1.0833333333333333,0.5,0.0133647798742138,1761.2307692307693,0.0,3,1,6,3,0.019307511399629912,Low
14157,675104,135971.0,8300.71,0,0,0,4,0,0,22,0,16,24070,24070.0,0,5,4,12,1.3333333333333333,0.4166666666666667,0.0,1504.375,0.0,3,4,0,9,0.030247882125295958,Low
14158,814703,64720.0,8311.85,0,1,0,2,0,0,52,0,16,26073,26073.0,400,7,4,12,1.3333333333333333,0.5833333333333334,0.0153415410577992,1629.5625,1.0,3,5,6,2,0.032983653269918756,Low
14159,221643,61504.0,8314.31,0,0,1,2,0,0,55,0,28,34207,34207.0,0,9,6,12,2.333333333333333,0.75,0.0,1221.678571428571,0.0,3,10,6,9,0.006978029113597209,Low
14160,547802,79007.0,8317.3,0,1,1,2,0,0,65,0,26,42398,42398.0,863,8,7,12,2.1666666666666665,0.6666666666666666,0.0203547337138544,1630.6923076923076,1.0,5,7,9,5,0.008354377512017706,Low
14161,733603,103066.0,8323.07,0,0,2,2,0,0,46,0,15,27960,27960.0,992,6,4,12,1.25,0.5,0.0354792560801144,1864.0,0.0,3,0,8,4,0.019826373281731844,Low
14162,708258,73510.0,8329.04,1,0,0,1,0,0,3,0,11,16550,16550.0,0,3,5,12,0.9166666666666666,0.25,0.0,1504.5454545454545,0.0,0,0,0,11,0.1979790975325668,Medium
14163,212862,54492.0,8329.29,0,1,1,2,0,0,38,0,15,20131,20131.0,1021,7,3,12,1.25,0.5833333333333334,0.0507177984203467,1342.0666666666666,0.0,3,5,0,7,0.022310909960806525,Low
14164,643480,54492.0,8329.29,0,0,1,2,0,0,33,0,15,15904,15904.0,0,5,5,12,1.25,0.4166666666666667,0.0,1060.2666666666669,0.0,5,5,0,5,0.10825445981349335,Low
14165,234562,73510.0,8332.73,1,0,1,1,0,0,8,0,16,16278,16278.0,0,7,4,12,1.3333333333333333,0.5833333333333334,0.0,1017.375,0.0,0,6,7,3,0.09108242282304596,Low
14166,659536,86393.0,8337.19,0,1,1,2,0,0,12,0,35,43312,43312.0,1024,11,6,12,2.9166666666666665,0.9166666666666666,0.0236424085703731,1237.4857142857145,0.0,3,11,11,10,0.01633776400244647,Low
14167,683920,86393.0,8337.19,0,1,1,2,0,0,41,0,18,31731,31731.0,319,7,4,12,1.5,0.5833333333333334,0.0100532602187135,1762.8333333333333,1.0,5,3,4,6,0.022311367858419646,Low
14168,138768,61253.0,8346.02,0,0,2,2,0,0,28,0,32,58444,58444.0,1335,10,5,12,2.6666666666666665,0.8333333333333334,0.0228423790294983,1826.375,0.0,8,12,8,4,0.0330757989050494,Low
14169,879185,68175.0,8355.51,0,1,2,2,0,0,30,0,31,37871,37871.0,381,9,6,12,2.583333333333333,0.75,0.0100604684323096,1221.645161290323,0.0,2,7,11,11,0.01038984028263071,Low
14170,865803,73671.0,8355.64,0,1,1,2,0,0,13,0,5,8651,8651.0,917,4,2,12,0.4166666666666667,0.3333333333333333,0.105999306438562,1730.2,5.0,1,2,2,0,0.40772660166958535,High
14171,173531,84678.0,8364.56,0,1,1,2,0,0,2,0,2,3267,3267.0,579,2,1,12,0.1666666666666666,0.1666666666666666,0.1772268135904499,1633.5,0.0,0,0,0,2,0.4770838305112936,High
14172,552755,222667.0,8368.88,0,0,1,4,0,0,10,1,18,31109,31109.0,372,6,5,12,1.5,0.5,0.0119579542897553,1728.2777777777778,2.0,3,3,8,4,0.021212288309847865,Low
14173,994877,88626.0,8370.4,0,0,2,2,0,0,15,0,8,6144,6144.0,0,3,4,12,0.6666666666666666,0.25,0.0,768.0,3.0,4,1,3,0,0.22290245195430658,Medium
14174,635715,56354.0,8370.57,0,0,1,2,0,0,53,0,14,20241,20241.0,0,6,6,12,1.1666666666666667,0.5,0.0,1445.7857142857142,1.0,2,1,6,5,0.02328083044856758,Low
14175,885480,79684.0,8372.85,0,1,1,4,0,0,14,0,16,26821,26821.0,504,8,3,12,1.3333333333333333,0.6666666666666666,0.0187912456657097,1676.3125,0.0,3,1,6,6,0.030179342751189758,Low
14176,786710,73510.0,8377.5,1,0,1,1,0,0,19,0,18,26805,26805.0,419,6,4,12,1.5,0.5,0.0156314120499906,1489.1666666666667,1.0,4,4,7,3,0.1598378106881114,Medium
14177,500782,61904.0,8378.36,0,1,1,2,0,0,20,0,23,42918,42918.0,750,10,5,12,1.9166666666666667,0.8333333333333334,0.0174751852369635,1866.0,0.0,7,4,6,6,0.02782203743315236,Low
14178,425472,50930.0,8382.48,0,0,1,2,0,0,67,0,20,34026,34026.0,544,8,5,12,1.6666666666666667,0.6666666666666666,0.0159877740551343,1701.3,1.0,6,4,7,3,0.015138787379884217,Low
14179,445675,50930.0,8382.48,0,1,1,2,0,0,17,0,29,37426,37426.0,0,9,6,12,2.4166666666666665,0.75,0.0,1290.551724137931,0.0,5,12,8,4,0.11511500431863536,Low
14181,115529,101038.0,8382.63,0,1,1,3,0,0,37,0,22,31095,31095.0,0,7,5,12,1.8333333333333333,0.5833333333333334,0.0,1413.409090909091,0.0,6,5,6,5,0.028029251220535206,Low
14182,358375,101038.0,8382.63,0,1,1,3,0,0,62,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.00801119701131137,Low
14183,771932,101038.0,8382.63,0,0,1,3,0,0,2,1,1,2424,2424.0,0,1,1,12,0.0833333333333333,0.0833333333333333,0.0,2424.0,1.0,0,0,0,1,0.8607359163645578,High
14184,820164,101038.0,8382.63,0,0,1,3,0,0,8,0,16,21107,21107.0,863,6,5,12,1.3333333333333333,0.5,0.0408869095560714,1319.1875,1.0,0,4,8,4,0.08384451460097007,Low
14185,869284,101038.0,8382.63,0,0,1,3,0,0,35,0,31,45180,45180.0,1360,9,6,12,2.583333333333333,0.75,0.0301018149623727,1457.4193548387098,0.0,11,8,8,4,0.04206907556840667,Low
14186,362165,95659.0,8388.72,0,0,1,2,0,0,13,0,21,39442,39442.0,680,8,3,12,1.75,0.6666666666666666,0.017240505045383,1878.190476190476,1.0,6,4,6,5,0.062070263631845764,Low
14188,898162,61331.0,8391.13,0,1,1,2,0,0,34,0,27,41575,41575.0,479,9,5,12,2.25,0.75,0.0115213469633193,1539.8148148148148,0.0,7,12,1,7,0.02977367858775432,Low
14189,509928,73510.0,8395.81,1,1,1,1,0,0,64,0,19,24363,24363.0,833,7,4,12,1.5833333333333333,0.5833333333333334,0.0341911915609736,1282.2631578947369,0.0,6,5,3,5,0.012246295987610994,Low
14191,869971,73510.0,8396.33,1,1,1,1,0,0,52,0,25,42773,42773.0,914,10,4,12,2.083333333333333,0.8333333333333334,0.0213686203913683,1710.92,0.0,5,5,6,9,0.002898656881148681,Low
14192,117342,47178.0,8400.79,0,0,2,2,0,0,17,0,22,24597,24597.0,576,7,5,12,1.8333333333333333,0.5833333333333334,0.0234174899377972,1118.0454545454545,3.0,6,5,11,0,0.29938281517741944,Medium
14193,634418,73510.0,8401.79,1,1,0,1,0,0,9,0,16,21718,21718.0,0,5,5,12,1.3333333333333333,0.4166666666666667,0.0,1357.375,0.0,0,2,4,10,0.08266660336016302,Low
14194,141742,73510.0,8403.91,1,0,1,1,0,0,12,0,9,19643,19643.0,0,3,5,12,0.75,0.25,0.0,2182.555555555556,5.0,4,0,5,0,0.7615891762353086,High
14195,256574,73510.0,8403.91,1,0,1,1,0,0,12,0,11,16754,16754.0,420,7,3,12,0.9166666666666666,0.5833333333333334,0.0250686403246985,1523.090909090909,1.0,2,4,3,2,0.11814293600839962,Low
14197,884040,63035.0,8406.39,0,0,1,2,0,0,64,0,22,39294,39294.0,0,7,5,12,1.8333333333333333,0.5833333333333334,0.0,1786.090909090909,2.0,2,12,4,4,0.01676946027875786,Low
14198,687170,81028.0,8406.76,0,1,1,2,0,0,18,0,15,17919,17919.0,483,5,5,12,1.25,0.4166666666666667,0.0269546291645739,1194.6,3.0,9,5,1,0,0.3977353790650044,High
14199,153600,71411.0,8409.67,0,1,1,2,0,0,10,0,18,27936,27936.0,0,6,5,12,1.5,0.5,0.0,1552.0,0.0,0,6,6,6,0.09863803209280389,Low
14200,271929,71411.0,8409.67,0,0,1,2,0,0,12,0,10,11093,11093.0,0,5,3,12,0.8333333333333334,0.4166666666666667,0.0,1109.3,1.0,2,3,2,3,0.142495712301054,Low
14201,761459,75686.0,8414.08,0,0,1,2,0,0,28,0,29,50679,50679.0,507,9,5,12,2.4166666666666665,0.75,0.0100041437281714,1747.551724137931,0.0,6,5,10,8,0.018013831204333627,Low
14202,185153,84782.0,8414.94,0,1,1,2,0,0,19,0,20,22748,22748.0,0,7,6,12,1.6666666666666667,0.5833333333333334,0.0,1137.4,2.0,6,8,5,1,0.1710178126647969,Medium
14203,879542,55144.0,8417.1,0,1,1,2,0,0,54,0,28,35674,35674.0,799,7,6,12,2.333333333333333,0.5833333333333334,0.0223972641139205,1274.071428571429,1.0,4,11,10,3,0.05187021629306747,Low
14205,574899,282677.0,8420.43,0,1,1,4,0,0,39,0,16,18885,18885.0,0,9,4,12,1.3333333333333333,0.75,0.0,1180.3125,0.0,2,4,5,5,0.0002947958837506636,Low
14207,394569,65935.0,8427.17,0,1,2,2,0,0,18,1,3,3624,3624.0,0,1,3,12,0.25,0.0833333333333333,0.0,1208.0,11.0,3,0,0,0,0.5595871674750266,High
14208,847938,65935.0,8427.17,0,0,2,2,0,0,33,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.04979566858175743,Low
14209,969632,65935.0,8427.17,0,0,2,2,0,0,58,0,14,26949,26949.0,2369,6,6,12,1.1666666666666667,0.5,0.0879067868937622,1924.9285714285716,0.0,3,2,8,1,0.03894047632358629,Low
14210,952938,47026.0,8427.72,0,1,1,2,0,0,19,0,21,30651,30651.0,460,7,5,12,1.75,0.5833333333333334,0.0150076669602949,1459.571428571429,0.0,3,5,7,6,0.08709332179828119,Low
14212,200863,96102.0,8432.52,0,1,2,2,0,0,17,0,13,23981,23981.0,849,6,4,12,1.0833333333333333,0.5,0.035403027396689,1844.692307692308,1.0,3,6,1,3,0.10977868081316039,Low
14213,308197,96102.0,8432.52,0,0,2,2,0,0,66,0,17,27589,27589.0,1421,4,6,12,1.4166666666666667,0.3333333333333333,0.0515060350139548,1622.8823529411766,4.0,0,11,6,0,0.047424851594668783,Low
14214,355994,186861.0,8432.82,0,0,1,4,0,0,38,0,17,21391,21391.0,0,6,4,12,1.4166666666666667,0.5,0.0,1258.2941176470588,2.0,8,3,4,2,0.019263257206126743,Low
14216,872774,64262.0,8434.46,0,0,1,2,0,0,38,0,31,45605,45605.0,894,9,6,12,2.583333333333333,0.75,0.0196031136936739,1471.1290322580646,0.0,5,10,8,8,0.01960517687116194,Low
14218,386649,67896.0,8436.35,0,1,1,2,0,0,28,0,13,22567,22567.0,0,5,4,12,1.0833333333333333,0.4166666666666667,0.0,1735.923076923077,0.0,5,2,4,2,0.18724138223647224,Medium
14220,520428,48337.0,8439.62,0,1,0,2,0,0,17,0,25,39639,39639.0,2019,10,6,12,2.083333333333333,0.8333333333333334,0.0509346855369711,1585.56,1.0,9,6,8,2,0.129515667028318,Low
14221,461325,87777.0,8444.84,0,0,0,2,0,0,56,0,0,0,0.0,0,0,0,12,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0.01823635405589816,Low
14222,297520,75730.0,8453.68,0,1,1,2,0,0,17,0,13,16415,16415.0,1038,4,5,12,1.0833333333333333,0.3333333333333333,0.0632348461772768,1262.6923076923076,1.0,3,0,9,1,0.26339205677576405,Medium
14223,410963,75730.0,8453.68,0,0,1,2,0,0,9,0,12,14018,14018.0,0,6,4,12,1.0,0.5,0.0,1168.1666666666667,0.0,5,1,0,6,0.10038576802304404,Low
14224,382980,50949.0,8457.46,0,1,1,2,0,0,50,0,19,28258,28258.0,0,7,5,12,1.5833333333333333,0.5833333333333334,0.0,1487.2631578947369,0.0,6,5,2,6,0.02787809758252184,Low
14225,791809,242540.0,8458.91,0,0,1,4,0,0,44,0,23,30369,30369.0,1345,9,6,12,1.9166666666666667,0.75,0.0442885837531693,1320.391304347826,0.0,5,8,4,6,0.0010046817103503897,Low
14226,598059,99753.0,8459.05,0,1,1,2,0,0,21,0,22,30728,30728.0,1771,9,5,12,1.8333333333333333,0.75,0.0576347305389221,1396.7272727272727,0.0,4,8,6,4,0.028797607756770132,Low
