Loyalty Number,Salary,CLV,Card_Enc,Tenure_At_Cutoff,Promo_Enroll,Total_Flights,Months_Since_Last_Flight,Activity_Rate,Redemption_Ratio,Avg_Flights_Month,Avg_Distance_Per_Flight,Flights_Q1,Flights_Q2,Flights_Q3,Flights_Q4,Churn,Churn_Prob,Churn_Risk,Segment_ID,Segment_Name,Action_Code,Recommended_Action,Timing
791280,64680.0,7285.03,0,11,0,17,0.0,0.6666666666666666,0.0,1.4166666666666667,1342.6470588235295,0,4,6,7,0,0.0343853654395382,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
318180,73510.0,7286.16,0,43,0,20,1.0,0.5833333333333334,0.0178607467204843,1.6666666666666667,1486.5,7,6,3,4,0,0.06322372215978,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
602150,90077.0,7288.88,0,19,0,20,0.0,0.5833333333333334,0.0,1.6666666666666667,1297.45,2,5,2,11,0,0.0209906593007588,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
196514,76452.0,7289.3,0,29,0,12,0.0,0.5,0.0,1.0,1738.1666666666667,4,1,2,5,0,0.0678687127071838,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
169270,73510.0,7290.07,0,36,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0465527461623742,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
767678,93834.0,7291.6,0,28,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0473811675870042,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
212762,73510.0,7292.4,0,58,0,12,0.0,0.5,0.0828384252739851,1.0,1361.0833333333333,2,3,1,6,0,0.0110899455093888,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
896075,73510.0,7292.4,0,19,0,19,1.0,0.5833333333333334,0.0113744319203019,1.5833333333333333,2049.842105263158,2,10,5,2,0,0.140352297321214,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
107141,73510.0,7292.91,0,52,0,15,1.0,0.4166666666666667,0.0193582840105024,1.25,1498.0666666666666,5,0,7,3,0,0.0567901049213004,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
985765,56831.0,7295.33,0,20,0,30,0.0,0.8333333333333334,0.0178957971666773,2.5,1555.3,7,9,7,7,1,0.0390805928932664,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
605849,51553.0,7295.43,0,11,0,25,2.0,0.6666666666666666,0.0,2.083333333333333,1175.32,4,9,11,1,0,0.2479621079369751,Medium,3,Stable Regulars,PROACTIVE SAVE,Loyalty challenge: fly 2 more times this quarter for tier upgrade,Start of quarter
514395,73510.0,7296.49,0,52,0,17,0.0,0.5833333333333334,0.0177017903328742,1.4166666666666667,1751.235294117647,5,5,4,3,0,0.0264398716306535,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
595235,49960.0,7297.69,0,24,0,18,0.0,0.6666666666666666,0.045407921729525,1.5,1408.2222222222222,4,5,4,5,0,0.0533601709286485,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
250854,54675.0,7308.43,0,23,0,17,0.0,0.4166666666666667,0.0448494890914112,1.4166666666666667,1065.0,2,6,6,3,0,0.1925083397888237,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
587800,73510.0,7320.07,0,25,0,20,1.0,0.5,0.0165304869409153,1.6666666666666667,1058.65,2,8,6,4,0,0.1230965573027142,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
634269,73510.0,7324.29,0,34,0,16,0.0,0.5833333333333334,0.0,1.3333333333333333,1415.25,2,3,6,5,1,0.0324413285874533,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
735790,70631.0,7325.89,0,20,0,26,0.0,0.8333333333333334,0.0320719203526672,2.1666666666666665,1553.0,5,6,10,5,0,0.0248038958814908,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
861700,47095.0,7325.92,0,6,0,7,0.0,0.3333333333333333,0.0,0.5833333333333334,1018.8571428571428,0,0,3,4,0,0.1932202000792744,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
927446,73510.0,7329.89,0,3,0,8,0.0,0.1666666666666666,0.0,0.6666666666666666,1580.5,0,0,0,8,0,0.3659914135078977,High,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
100585,96269.0,7334.33,0,49,0,21,0.0,0.75,0.0276673007089745,1.75,1652.2857142857142,9,1,8,3,0,0.0106863954970429,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
540011,93320.0,7334.52,0,54,0,22,0.0,0.5833333333333334,0.0,1.8333333333333333,1969.136363636364,2,5,9,6,0,0.0093293112630067,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
854243,79010.0,7344.84,0,59,0,27,0.0,0.6666666666666666,0.0194747973211138,2.25,1260.888888888889,8,9,7,3,0,0.0281124355257521,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
560528,90432.0,7345.9,0,13,0,23,3.0,0.5,0.0,1.9166666666666667,1880.391304347826,5,11,7,0,0,0.350959459580996,High,3,Stable Regulars,PROACTIVE SAVE,Loyalty challenge: fly 2 more times this quarter for tier upgrade,Start of quarter
586401,73510.0,7350.18,0,1,0,3,0.0,0.0833333333333333,0.0,0.25,1935.0,0,0,0,3,0,0.7975076158547063,High,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
857161,69803.0,7355.35,0,28,0,22,1.0,0.6666666666666666,0.0240883387506122,1.8333333333333333,1020.8636363636364,1,6,10,5,0,0.0340544648950039,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
777531,70236.0,7360.87,0,61,0,21,1.0,0.6666666666666666,0.0128104006310006,1.75,1750.809523809524,3,8,5,5,0,0.0081650544258951,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
841636,70236.0,7360.87,0,25,0,24,0.0,0.8333333333333334,0.0235012700056718,2.0,1689.625,4,5,4,11,1,0.0068723177682282,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
229166,54042.0,7366.09,0,39,0,23,2.0,0.8333333333333334,0.0651942608415283,1.9166666666666667,1348.4782608695652,7,7,7,2,0,0.0347740804770545,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
319868,54042.0,7366.09,0,60,0,22,2.0,0.5,0.0,1.8333333333333333,1590.5,1,11,8,2,0,0.045209908386208,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
394321,73510.0,7371.59,0,39,0,12,0.0,0.5833333333333334,0.0302706552706552,1.0,1404.0,4,0,4,4,0,0.0224360114382122,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
732880,64790.0,7373.23,0,28,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0769352169422777,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
686783,73510.0,7377.23,0,17,0,11,1.0,0.4166666666666667,0.033007746716066,0.9166666666666666,1349.5454545454545,5,3,1,2,0,0.237210815650646,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
777108,73510.0,7378.51,0,14,0,17,0.0,0.4166666666666667,0.0283698589012308,1.4166666666666667,1175.6470588235295,2,2,8,5,0,0.1656041124816759,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
129328,76971.0,7379.46,0,34,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0499683170878853,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
106038,47889.0,7380.09,0,15,0,14,1.0,0.6666666666666666,0.0933749237132976,1.1666666666666667,1053.357142857143,3,4,3,4,0,0.0644974177243174,Low,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
580493,71390.0,7380.57,0,3,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.1968716065242539,Medium,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
501109,71633.0,7385.36,0,20,0,23,0.0,0.6666666666666666,0.0,1.9166666666666667,1451.4782608695652,3,3,10,7,0,0.0334743941609126,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
517295,52990.0,7388.18,0,36,0,15,3.0,0.5,0.0173249281701616,1.25,1554.6,4,4,7,0,0,0.1632495824530459,Medium,3,Stable Regulars,PROACTIVE SAVE,Loyalty challenge: fly 2 more times this quarter for tier upgrade,Start of quarter
711823,51944.0,7398.87,0,24,0,11,1.0,0.4166666666666667,0.064864582789751,0.9166666666666666,1742.090909090909,1,6,1,3,0,0.1967907367807568,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
759093,51944.0,7398.87,0,53,0,8,1.0,0.4166666666666667,0.0,0.6666666666666666,1309.5,1,2,2,3,0,0.0281067389903396,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
438641,58210.0,7403.45,0,22,0,12,2.0,0.5,0.0238920758998928,1.0,1321.9166666666667,3,4,1,4,0,0.1291587284451284,Low,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
743953,199426.0,7405.42,0,55,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0020584083791639,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
687820,73510.0,7411.81,0,60,0,12,1.0,0.4166666666666667,0.0201275752090337,1.0,1933.5,5,2,0,5,0,0.048809007407056,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
188655,70053.0,7413.42,0,8,0,10,0.0,0.25,0.0,0.8333333333333334,1371.4,0,0,6,4,0,0.2892182823914649,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
568769,66596.0,7421.59,0,15,0,20,0.0,0.5,0.0427205820150579,1.6666666666666667,1182.1,5,1,12,2,0,0.2375158339905267,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
873579,58717.0,7423.9,0,42,0,19,1.0,0.5833333333333334,0.0,1.5833333333333333,1604.3684210526317,3,5,6,5,0,0.0285597763286022,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
660047,73510.0,7423.93,0,5,0,11,1.0,0.3333333333333333,0.02472306143001,0.9166666666666666,1805.4545454545453,0,0,6,5,0,0.3372346128819206,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
243741,93595.0,7425.85,0,56,0,29,0.0,0.5833333333333334,0.0309565605060046,2.4166666666666665,1237.551724137931,0,3,15,11,0,0.005396736069334,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
492367,74379.0,7425.87,0,2,0,7,0.0,0.1666666666666666,0.0,0.5833333333333334,1319.142857142857,0,0,0,7,0,0.2770082532108238,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
315482,59423.0,7426.46,0,43,0,15,1.0,0.5833333333333334,0.0389610389610389,1.25,1673.4666666666667,1,5,4,5,0,0.0273505530786198,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
121183,53016.0,7427.5,0,43,0,22,0.0,0.5833333333333334,0.0,1.8333333333333333,1545.7272727272727,8,4,6,4,0,0.0839789678547613,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
409512,89198.0,7427.85,0,55,0,13,0.0,0.3333333333333333,0.0410821240503276,1.0833333333333333,1913.6153846153843,0,1,6,6,0,0.0272102593847585,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
464606,73510.0,7429.08,0,37,0,23,0.0,0.5833333333333334,0.0,1.9166666666666667,2023.608695652174,2,9,6,6,0,0.0304845211445692,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
619916,73510.0,7432.2,0,16,0,16,0.0,0.5833333333333334,0.0,1.3333333333333333,1515.1875,3,7,3,3,0,0.131284182189019,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
862159,74962.0,7432.86,0,47,0,21,1.0,0.5833333333333334,0.0137656392085541,1.75,1518.6190476190477,5,5,7,4,0,0.0352816595099345,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
646519,67804.0,7434.27,0,48,0,14,1.0,0.4166666666666667,0.0288251874700845,1.1666666666666667,1343.071428571429,5,2,2,5,0,0.056398229618306,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
846864,95469.0,7437.69,0,35,0,26,0.0,0.75,0.0110711397417663,2.1666666666666665,1379.1923076923076,2,4,10,10,0,0.004992708134494,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
627244,56886.0,7440.92,0,30,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0784572146733219,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
765428,73510.0,7452.23,0,59,0,25,0.0,0.8333333333333334,0.0,2.083333333333333,1600.4,2,10,6,7,0,0.003504217315088,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
229842,43592.0,7453.0,0,50,0,29,0.0,0.75,0.0146622961116454,2.4166666666666665,1756.7931034482758,5,5,13,6,0,0.0135276252117302,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
106637,86121.0,7455.36,0,44,0,16,0.0,0.5833333333333334,0.0538202349512794,1.3333333333333333,1372.625,4,3,3,6,0,0.0140682518640468,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
349278,86121.0,7455.36,0,2,0,2,0.0,0.0833333333333333,0.0,0.1666666666666666,2382.0,0,0,0,2,0,0.8644069080335446,High,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
991084,73510.0,7457.47,0,35,0,12,0.0,0.4166666666666667,0.0,1.0,2076.75,2,1,4,5,0,0.1148673073192932,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
234836,83322.0,7462.93,0,8,0,14,2.0,0.5833333333333334,0.0536466890492178,1.1666666666666667,999.9285714285714,0,5,6,3,1,0.0699293228635121,Low,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
277788,83322.0,7462.93,0,59,0,21,0.0,0.5833333333333334,0.0145756676557863,1.75,2005.952380952381,2,6,10,3,0,0.0139604812658981,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
330741,83322.0,7462.93,0,45,0,19,0.0,0.6666666666666666,0.027150070358414,1.5833333333333333,1271.6842105263158,8,5,5,1,0,0.0383771523121542,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
341725,83322.0,7462.93,0,20,0,18,0.0,0.75,0.0150072272765921,1.5,1306.7777777777778,7,0,4,7,0,0.023464427452819,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
390343,83322.0,7462.93,0,20,0,20,1.0,0.5833333333333334,0.0260694803330462,1.6666666666666667,1741.5,6,0,8,6,0,0.0725467464441104,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
673192,83322.0,7462.93,0,45,0,17,0.0,0.5833333333333334,0.014388489208633,1.4166666666666667,1651.6470588235295,2,4,3,8,0,0.0108559188858388,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
954973,83322.0,7462.93,0,13,0,25,2.0,0.75,0.0150067294751009,2.083333333333333,1188.8,8,8,5,4,0,0.1000640649531633,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
381901,49907.0,7463.14,0,59,0,18,0.0,0.5833333333333334,0.0,1.5,1604.7777777777778,1,6,4,7,0,0.0093316378157781,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
866606,49907.0,7463.14,0,46,0,18,2.0,0.6666666666666666,0.0,1.5,1772.8333333333333,2,3,10,3,0,0.0254794060176173,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
835508,73510.0,7469.15,0,12,0,14,0.0,0.5,0.0,1.1666666666666667,1085.928571428571,1,3,5,5,0,0.0760863238919846,Low,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
723476,67095.0,7469.56,0,35,0,23,0.0,0.6666666666666666,0.0,1.9166666666666667,1023.5217391304348,2,10,6,5,0,0.0320835122389712,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
897293,67435.0,7477.18,0,58,0,27,0.0,0.6666666666666666,0.0109375974714603,2.25,1781.148148148148,9,7,4,7,0,0.0143708141869719,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
472787,49125.0,7478.31,0,63,0,27,0.0,0.6666666666666666,0.0121130147279831,2.25,1232.2222222222222,5,3,6,13,0,0.0035387279758476,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
317260,73510.0,7482.85,0,5,0,4,3.0,0.0833333333333333,0.0,0.3333333333333333,2243.0,0,0,4,0,0,0.8941089605374336,High,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
483631,103544.0,7486.07,0,59,0,19,2.0,0.5833333333333334,0.0,1.5833333333333333,1081.421052631579,4,4,8,3,1,0.010508796202197,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
445073,60885.0,7488.79,0,58,0,11,0.0,0.4166666666666667,0.0582406820669393,0.9166666666666666,1578.090909090909,2,5,1,3,0,0.0354520106846335,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
216719,61041.0,7492.06,0,15,0,11,1.0,0.3333333333333333,0.0325435729847494,0.9166666666666666,1335.2727272727273,0,5,3,3,0,0.1888149732311138,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
488009,76610.0,7496.01,0,1,0,2,0.0,0.0833333333333333,0.0,0.1666666666666666,2366.0,0,0,0,2,0,0.8908501818629453,High,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
992538,54689.0,7498.29,0,38,0,17,0.0,0.4166666666666667,0.0,1.4166666666666667,1117.764705882353,2,0,8,7,0,0.0424656080514157,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
467382,73510.0,7498.82,0,15,0,20,0.0,0.5833333333333334,0.0,1.6666666666666667,1939.2,1,10,2,7,0,0.0674325076492874,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
425411,103508.0,7504.69,0,38,0,19,1.0,0.6666666666666666,0.0,1.5833333333333333,1328.9473684210527,4,5,9,1,0,0.0284746024139506,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
536124,64458.0,7505.77,0,3,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.2113845538858013,Medium,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
420627,73510.0,7506.96,0,8,0,22,0.0,0.5833333333333334,0.0,1.8333333333333333,1300.5,0,6,8,8,0,0.0661595385670554,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
102311,76485.0,7507.46,0,14,0,30,2.0,0.6666666666666666,0.0,2.5,1744.0666666666666,2,12,13,3,0,0.1185765608621752,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
405500,76485.0,7507.46,0,37,0,27,0.0,0.6666666666666666,0.0,2.25,1510.888888888889,7,9,9,2,0,0.0842278810743258,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
835975,73510.0,7511.66,0,20,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.1091649413568863,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
294728,73510.0,7516.79,0,23,0,22,0.0,0.6666666666666666,0.029938437172708,1.8333333333333333,1779.409090909091,4,5,9,4,0,0.0639713113694819,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
373118,73510.0,7516.79,0,30,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0713297010778992,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
744441,54940.0,7516.83,0,27,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0841877110578095,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
831035,73510.0,7517.08,0,36,0,30,0.0,0.75,0.0,2.5,1838.8333333333333,7,10,9,4,0,0.0374867853262558,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
887892,59490.0,7517.38,0,62,0,20,1.0,0.5833333333333334,0.0,1.6666666666666667,2006.05,4,4,8,4,0,0.0220047352763726,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
918048,73510.0,7521.19,0,20,0,16,0.0,0.4166666666666667,0.0159545516396788,1.3333333333333333,1837.25,2,8,2,4,0,0.1903616846413375,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
468945,73510.0,7528.09,0,55,0,15,0.0,0.4166666666666667,0.0703004542234446,1.25,1599.8,5,5,0,5,0,0.0560315901162974,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
692685,62243.0,7532.26,0,24,0,15,0.0,0.5,0.0253896778662971,1.25,1924.6666666666667,7,3,0,5,0,0.1799238331920439,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
566737,59344.0,7535.43,0,16,0,21,2.0,0.6666666666666666,0.0105007350514536,1.75,1587.190476190476,6,9,4,2,0,0.2029341750599382,Medium,3,Stable Regulars,PROACTIVE SAVE,Loyalty challenge: fly 2 more times this quarter for tier upgrade,Start of quarter
733889,82891.0,7536.07,0,32,0,30,0.0,0.75,0.0,2.5,1393.5,6,6,10,8,0,0.0185664461147745,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
431533,53637.0,7540.58,0,32,0,24,0.0,0.8333333333333334,0.0298071641273237,2.0,1441.2083333333333,4,6,8,6,0,0.0152902070483826,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
590485,73510.0,7547.76,0,62,0,29,1.0,0.8333333333333334,0.0375862950652007,2.4166666666666665,1483.4827586206898,4,11,10,4,0,0.0062294847795187,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
816983,73510.0,7550.42,0,22,0,19,1.0,0.6666666666666666,0.0127397501319725,1.5833333333333333,1495.5263157894738,5,2,7,5,0,0.0454458370538955,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
379752,83099.0,7553.23,0,30,0,13,0.0,0.5,0.0633947969472452,1.0833333333333333,1380.8461538461538,0,4,1,8,0,0.0181557467198652,Low,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
723298,83099.0,7553.23,0,51,0,18,0.0,0.6666666666666666,0.0256098795424638,1.5,1646.5,6,4,4,4,0,0.0120874771201524,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
558469,73510.0,7555.83,0,21,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.1132763886807356,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
132045,57706.0,7556.24,0,4,0,11,0.0,0.25,0.0,0.9166666666666666,1585.909090909091,0,0,0,11,0,0.1659246938505893,Medium,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
393806,73510.0,7556.51,0,67,0,20,1.0,0.5,0.0123181640213233,1.6666666666666667,1660.15,4,5,7,4,0,0.0217370967559834,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
473409,73510.0,7556.51,0,25,0,17,1.0,0.5,0.0,1.4166666666666667,1948.6470588235293,5,5,6,1,0,0.2364325177693044,Medium,3,Stable Regulars,PROACTIVE SAVE,Loyalty challenge: fly 2 more times this quarter for tier upgrade,Start of quarter
369361,73510.0,7559.21,0,46,0,12,5.0,0.25,0.0,1.0,1222.6666666666667,4,4,4,0,0,0.2544203020899235,Medium,3,Stable Regulars,PROACTIVE SAVE,Loyalty challenge: fly 2 more times this quarter for tier upgrade,Start of quarter
672430,67309.0,7564.61,0,20,0,14,0.0,0.5833333333333334,0.0552913923433308,1.1666666666666667,1171.7142857142858,4,1,6,3,0,0.0738484200491892,Low,1,New At-Risk,WIN-BACK,Email: 2x points on next booking valid 30 days,Within 7 days
669890,83307.0,7572.24,0,37,0,21,0.0,0.6666666666666666,0.0,1.75,1239.7142857142858,4,2,8,7,0,0.0117881567729748,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
579847,73510.0,7573.35,0,42,0,23,0.0,0.75,0.0134191428180199,1.9166666666666667,1270.0869565217392,6,6,7,4,0,0.0252146153711501,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
103340,73510.0,7577.07,0,9,0,31,0.0,0.6666666666666666,0.0,2.583333333333333,1429.2903225806451,0,14,12,5,0,0.1166691620324211,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
779291,56717.0,7579.53,0,44,0,25,0.0,0.6666666666666666,0.0127000155351871,2.083333333333333,1029.92,8,3,6,8,0,0.0263969327391417,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
225891,79325.0,7582.11,0,13,0,29,0.0,0.6666666666666666,0.0256937529763193,2.4166666666666665,1593.0344827586207,10,2,8,9,0,0.076109807060098,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
360902,79325.0,7582.11,0,10,0,28,0.0,0.6666666666666666,0.0088740022185005,2.333333333333333,1642.0357142857142,4,6,12,6,0,0.0666698458817677,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
657777,79325.0,7582.11,0,65,0,0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0107327210911953,Low,0,Dormant Members,RE-ENGAGE,Push notification: personalised fare deal on top routes,Immediate-before they lapse completely
544752,73510.0,7583.96,0,24,0,17,1.0,0.5833333333333334,0.0219009883746244,1.4166666666666667,1351.0,2,2,8,5,0,0.0536582919952272,Low,3,Stable Regulars,NURTURE,Monthly newsletter + birthday bonus points,Ongoing
